OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,SHAPE_Length,SHAPE_Area,FIRE_TYPE
20901,1130,WV3746708156919871108,BROWNS CREEK,1987,11,8,13458.2944398468,7270273.17211639,Wildfire
20902,965,WV3746808162020011113,PETERS BR/LITTLE JENNY BR,2001,11,13,13918.6824490739,6208880.00961404,Wildfire
20903,661,WV3747008175719871105,SNIPE BRANCH,1987,11,5,14417.4105671435,4256504.54597891,Wildfire
20904,2822,WV3768808171019871104,UPPER STURGEON BRANCH,1987,11,4,40561.3752422045,18268471.0769522,Wildfire
20905,4830,WV3770208182819871102,CHRISTAN BRANCH,1987,11,2,74640.6302691686,31275374.15465,Wildfire
20906,1771,WV3770208184619941105,BEAR BRANCH,1994,11,5,48385.9103617709,11466574.5090115,Wildfire
20907,15190,WV3770408178319911026,HUFF CREEK,1991,10,26,102707.652456446,98369853.4302727,Wildfire
20908,1045,WV3770708182720151117,BIG SPRING BRANCH,2015,11,17,17104.6650978343,6765134.5283106,Wildfire
20909,3983,WV3770808175820011030,ELK CREEK,2001,10,30,48390.6295165754,25798847.2057441,Wildfire
20910,1374,WV3783708185319941109,CUB BRANCH,1994,11,9,17301.0213676373,8932151.28606226,Wildfire
20911,2927,WV3783908150719991119,MARSH FORK,1999,11,19,35261.7812679362,19021530.8378686,Wildfire
20912,3545,WV3783908184519911101,RUM CREEK,1991,11,1,50695.5070243778,23040561.1329841,Wildfire
20913,953,WV3784808164019871105,JASPER WORKMAN BRANCH,1987,11,5,15855.4702407874,6198160.37041234,Wildfire
20914,4935,WV3784908212119911029,JACKS FORK,1991,10,29,60198.0859846257,32080910.3078141,Wildfire
20915,2629,WV3803408191520011031,MUD RIVER,2001,10,31,29421.9280562483,17180195.3333436,Wildfire
20916,1039,WV3803708193020001102,GRASSY FORK,2000,11,2,24368.2380111097,6791737.96401237,Wildfire
20917,774,WV3803808139319991120,FIFTH MILE,1999,11,20,17375.1365895973,5054724.48000862,Wildfire
20918,5795,WA4899811993120150702,NEWBY LAKE,2015,7,2,51992.2435361114,54377374.6359928,Wildfire
20919,8248,WA4901711959619940803,UNNAMED,1994,8,3,51023.9802428139,77533322.1709105,Wildfire
20920,843,WV3770908228920011101,DANS BRANCH,2001,11,1,13639.8413589938,5458572.22762212,Wildfire
20921,2410,WV3772408192219941108,RICH CREEK LEFT FORK,1994,11,8,70398.6820511044,15613591.9226747,Wildfire
20922,8864,WV3773008206319871103,PINE CREEK,1987,11,3,75248.2653554704,57445550.5329274,Wildfire
20923,664,WV3773108165219871110,HUFF MOUNTAIN,1987,11,10,12464.164840958,4304043.06637648,Wildfire
20924,1377,WV3773908231219911103,COLEMAN BRANCH,1991,11,3,20107.3035303922,8923298.0683399,Wildfire
20925,5265,WV3774308181719871102,DAVIN CREEK,1987,11,2,73428.8711386102,34131594.0578678,Wildfire
20926,613,WV3774508202119950323,OLD HOUSE BRANCH,1995,3,23,19654.0302110857,3971496.01974579,Wildfire
20927,1138,WV3785008131019871108,SPRUCE MTN. ROAD,1987,11,8,24596.3057010236,7397311.19168456,Wildfire
20928,589,WV3786008201419941109,COAL BRANCH,1994,11,9,9167.4910042701,3832355.2372285,Wildfire
20929,1423,WV3786308212819991111,MOSES FORK,1999,11,11,28297.9897728775,9254111.0255333,Wildfire
20930,942,WV3786708200019911107,COAL BRANCH,1991,11,7,12261.3411783283,6126554.65240399,Wildfire
20931,2253,WA4726311826019980729,TOKIO,1998,7,29,35168.252059401,19791200.4595446,Wildfire
20932,17398,WA4727711908520160730,BLACK ROCK ROAD,2016,7,30,130638.531097212,153100178.1971,Wildfire
20933,1164,WA4728211996620000708,BAIRD,2000,7,8,32122.215163585,10230575.0255224,Wildfire
20934,1704,WA4729911986720150705,BEEZLEY HILL,2015,7,5,19859.5459759599,14980161.8089524,Wildfire
20935,5529,WA4745512051520120908,POISON,2012,9,8,35323.6079660329,48920325.3035414,Wildfire
20936,1464,WA4745612080820030923,CRYSTAL CREEK,2003,9,23,29419.7404201161,12954334.4258338,Wildfire
20937,1966,WA4746211984820070709,DOUGLAS CREEK,2007,7,9,48094.0778546395,17394707.0982045,Wildfire
20938,6840,WA4747411734720160822,SPOKANE COMPLEX,2016,8,22,78537.6840215044,60593607.9365763,Wildfire
20939,1810,WA4747811999220150711,MOSES STOOL,2015,7,11,26285.069486956,16015608.0795937,Wildfire
20940,1789,WA4750811876520150731,EAGLE SPRINGS,2015,7,31,20323.3979762183,15851160.1074306,Wildfire
20941,25101,WA4750911873120120909,APACHE PASS,2012,9,9,126147.717749972,222946776.770913,Wildfire
20942,4516,WA4750912036620070707,EASY STREET,2007,7,7,48199.739195197,40027789.2531425,Wildfire
20943,1840,WA4751011957620140714,COYOTE FLATS,2014,7,14,34000.0171302956,16309672.9585797,Wildfire
20944,13109,WA4752712024320080708,BADGER MTN COMPLEX (BADGER MOUNTAIN),2008,7,8,80745.5167363152,116279072.276862,Wildfire
20945,27265,WA4753512070419940729,HATCHERY COMPLEX (RAT),1994,7,29,194917.007057445,241925912.825306,Wildfire
20946,1107,WA4754112335819850824,BEAVER,1985,8,24,17068.3057203331,9822688.38486927,Wildfire
20947,2816,WA4828511975719990925,MALOTT,1999,9,25,27379.7250473328,25717285.8151697,Wildfire
20948,7057,WA4829512061020060726,FLICK CREEK,2006,7,26,45822.643027119,64471471.8396133,Wildfire
20949,34914,WA4830911934320010814,ST MARYS,2001,8,14,109848.044164182,319154493.437751,Wildfire
20950,3714,WA4832011953819860821,CAMERON CK,1986,8,21,31075.1488515653,33964916.3512273,Wildfire
20951,1713,WA4833111962320130715,B AND O,2013,7,15,26612.913517156,15666741.6899063,Wildfire
20952,1331,WA4833611958119920816,JACKASS BU,1992,8,16,18182.3919644663,12180746.3822574,Wildfire
20953,218547,WA4833811900220150813,NORTH STAR,2015,8,13,408111.953853393,2004519727.4388,Wildfire
20954,9131,WA4834411973320090821,ODEN ROAD,2009,8,21,68968.3296750668,83581728.7130156,Wildfire
20955,115123,WA4884111998320060703,TRIPOD COMPLEX (SPUR PEAK),2006,7,3,417928.526096977,1070810232.46438,Wildfire
20956,9928,WA4884211935820000722,ROCKY HULL,2000,7,22,63963.4744697411,92673925.6843901,Wildfire
20957,2403,WA4888211767920030810,BLACK CANYON,2003,8,10,29937.3583048843,22469324.7212502,Wildfire
20958,8173,WA4889812049420020817,QUARTZ MT. COMPLEX (MIDDLE MOUNTAIN),2002,8,17,90537.3010938051,76459100.439499,Wildfire
20959,3650,WA4891212085119960728,ELBOW BASIN,1996,7,28,53871.2903706315,34167836.1063094,Wildfire
20960,1909,WA4891911769919880906,UNNAMED,1988,9,6,29120.7014745312,17875321.8561008,Wildfire
20961,3509,WA4790611932820140716,R ROAD,2014,7,16,34889.8623364876,31566916.0238361,Wildfire
20962,85907,WA4791211911620120908,BARKER CANYON COMPLEX,2012,9,8,296046.27353103,777099418.378528,Wildfire
20963,1352,WA4792712041620091004,PRESTON-FOX,2009,10,4,22305.006860379,12175205.9220798,Wildfire
20964,1737,WA4834611957520080701,JACKASS BUTTE,2008,7,1,26326.9872393751,15902062.5906265,Wildfire
20965,1576,WA4835111928719880721,OMAK CREEK,1988,7,21,27463.528502676,14429972.1517019,Wildfire
20966,6489,WA4835212060019940725,BUTTE CK#2,1994,7,25,77139.8112581072,59414889.0017214,Wildfire
20967,1596,WA4835311951820060822,CAMERON LAKE ROAD,2006,8,22,18213.7013843437,14613894.3340254,Wildfire
20968,3696,WA4835412068420100729,RAINBOW BRIDGE,2010,7,29,42839.2171634256,33829099.8798312,Prescribed Fire
20969,5684,WA4842512040320140802,LITTLE BRIDGE CREEK,2014,8,2,49269.2138754233,52205689.5706636,Wildfire
20970,8089,WA4843511857519880825,S.17MILE#1,1988,8,25,51597.5272071553,74309199.4644742,Wildfire
20971,1425,WA4892012027620060905,VAN PEAK,2006,9,5,30159.8200804351,13342322.2717225,Wildfire
20972,5052,WA4893811930920150813,9 MILE,2015,8,13,41987.678797194,47402631.0304962,Wildfire
20973,1697,WA4896311932420030630,UNNAMED,2003,6,30,17994.3002937983,15919693.3042613,Wildfire
20974,7167,WA4793011990920120805,ANTOINE 2,2012,8,5,38022.4077815744,64640113.7040726,Wildfire
20975,1137,WA4793411815920110411,11NIXONROCKRXBURN,2011,4,11,18593.3855086012,10257126.757464,Prescribed Fire
20976,1938,WA4793411937120100803,LEAHY JUNCTION,2010,8,3,29073.5364479719,17460488.2668804,Wildfire
20977,1153,WA4793711960020000915,STORMY PT,2000,9,15,18352.0023608814,10391360.5546267,Wildfire
20978,1447,WA4835611937820080710,HWY 155 MM 73,2008,7,10,22918.228876528,13249819.2843883,Wildfire
20979,2578,WA4835612062720140714,LONE MOUNTAIN 1,2014,7,14,60478.1977806694,23614227.2563969,Wildfire
20980,1726,WA4836211916920100417,JIM CREEK WUI,2010,4,17,23893.0630421864,15813647.4858183,Prescribed Fire
20981,21455,WA4837011945020121002,ST MARYS MISSION ROAD,2012,10,2,112344.738608585,196156262.733396,Wildfire
20982,11263,WA4838112024520150819,TWISP RIVER,2015,8,19,59447.286489438,103313348.59594,Wildfire
20983,3431,WA4838311788820150814,MARBLE VALLEY,2015,8,14,31810.0579575061,31482390.8479923,Wildfire
20984,3010,WA4844512111120030815,MINERAL PARK,2003,8,15,32102.5595314325,27663216.3936228,Wildfire
20985,2597,WA4844911961520080731,GREEN LAKE,2008,7,31,31036.0483074707,23869240.8689738,Wildfire
20986,1333,WA4845711860619850830,AIRPORT,1985,8,30,18550.5085484113,12251073.9682863,Wildfire
20987,4474,WA4846311944220050704,SECOND HUD,2005,7,4,38398.9404871312,41144010.3258871,Wildfire
20988,5495,WA4896411838920030815,TOGO MOUNTAIN,2003,8,15,44407.6686466825,51543722.1917222,Wildfire
20989,4716,WA4896412045520020817,QUARTZ MT. COMPLEX (QUARTZ MOUNTAIN),2002,8,17,46655.3893256719,44214475.3583973,Wildfire
20990,3146,WA4793911830419990923,2-RIVERS,1999,9,23,33266.280887659,28353107.6117822,Wildfire
20991,1419,WA4794511826620030704,PADDLE,2003,7,4,21958.2883608341,12785480.9190183,Wildfire
20992,1447,WA4794611964120120713,FOSTER CREEK,2012,7,13,23396.4912047344,13040883.5929723,Wildfire
20993,2505,WA4840611873020150701,TWENTY-ONE MILE GRADE,2015,7,1,23063.3808979146,22990562.582261,Wildfire
20994,17009,WA4841311937219960824,TIMBERLINE COMPLEX,1996,8,24,67406.2518282725,156113728.450787,Wildfire
20995,1331,WA4841512096920010813,REX CREEK COMPLEX (GLORY MOUNTAIN),2001,8,13,26621.5743937266,12220935.9930154,Wildfire
20996,24780,WA4842411713920150812,TOWER,2015,8,12,145050.304875697,228046669.160149,Wildfire
20997,1363,WA4848511847820010813,SLEEPY COMPLEX  (SLEEPY),2001,8,13,22819.3747112637,12549308.3856746,Wildfire
20998,6798,WA4848612046919850721,HUBBARD CR,1985,7,21,35764.3174631943,62572069.5998998,Wildfire
20999,3220,WA4849511909420010813,VIRGINIA LAKE COMPLEX (BAILEY MOUNTAIN),2001,8,13,41488.2324506584,29647274.9532971,Wildfire
21000,1174,WA4850612144319980829,UNNAMED,1998,8,29,19012.5636903337,10817291.226889,Wildfire
21001,180111,WA4852611946320150814,TUNK BLOCK,2015,8,14,368000.21329705,1657632144.54842,Wildfire
21002,4406,WA4896911967320070707,LITTLE CHOPAKA,2007,7,7,28930.3101201138,41337082.5256555,Wildfire
21003,3324,WA4897211956619940803,UNNAMED,1994,8,3,38953.2695618569,31188027.6817117,Wildfire
21004,49204,WA4897812059620060822,TATOOSH COMPLEX,2006,8,22,253441.91710633,461578672.017404,Wildfire
21005,1038,WA4796211830720120409,12 MITRE ROCK RX BURN,2012,4,9,36246.3498321629,9353823.69238502,Prescribed Fire
21006,2906,WA4796311980419910724,COLD SPR,1991,7,24,37232.2535106084,26212049.1448026,Wildfire
21007,5297,WA4796411777219911016,UNNAMED,1991,10,16,49349.9836270963,47778267.3035561,Wildfire
21008,4642,WA4656111833220060929,UNNAMED,2006,9,29,52897.2807345856,39718060.9045691,Unknown
21009,2756,WA4658412110220010813,DOME PEAK,2001,8,13,30965.488293917,23590850.133612,Wildfire
21010,10350,WA4659111736520160803,SNAKE RIVER FIRE,2016,8,3,105412.24822028,88700141.315049,Wildfire
21011,16737,WA4659611843420100814,UNNAMED,2010,8,14,130724.099610894,143458004.621711,Unknown
21012,167604,WA4659912020320160731,RANGE 12,2016,7,31,363714.552481018,1430478848.66805,Wildfire
21013,6704,WA4660711985519900730,EMERSON,1990,7,30,59145.9293134372,57463513.6291886,Wildfire
21014,1218,WA4852612058020060822,CEDAR CREEK,2006,8,22,41684.4302954996,11226741.1125403,Wildfire
21015,59712,WA4853211998720060724,TRIPOD COMPLEX (TRIPOD),2006,7,24,197312.964244741,550620038.57976,Wildfire
21016,21855,WA4855511850019880825,WHITE MOUNTAIN,1988,8,25,99763.3589417388,201706410.030006,Wildfire
21017,137098,WA4857111968120150814,LIMEBELT,2015,8,14,490838.621047163,1262622224.92002,Wildfire
21018,5182,WA4859811942619940804,TUNK,1994,8,4,35321.6283245342,47909329.7379177,Wildfire
21019,15007,WA4861211943120070714,TUNK GRADE,2007,7,14,100305.713287229,138822074.35134,Wildfire
21020,1671,WA4863111923819940724,BANNON,1994,7,24,19675.8878619004,15468365.0301161,Wildfire
21021,8559,WA4863311833720150814,GRAVES MOUNTAIN,2015,8,14,60618.9837373168,79221724.8926476,Wildfire
21022,1517,WA4754211859720070715,STEHRS ROAD,2007,7,15,30928.7695336459,13468184.188201,Wildfire
21023,2299,WA4755412085220120908,MT. CASHMERE,2012,9,8,33352.1245057146,20399304.1384964,Wildfire
21024,16050,WA4756712031520100710,SWAKANE,2010,7,10,94849.5254977328,142589746.284137,Prescribed Fire
21025,1174,WA4756911852520070809,HIGHLINE RD,2007,8,9,17265.5972892317,10434980.9402,Wildfire
21026,7247,WA4757111854020030727,HATTEN ROAD,2003,7,27,56099.7945211279,64391400.8370776,Wildfire
21027,1634,WA4796812059020120908,KLONE PEAK,2012,9,8,16708.5371979761,14746788.5000854,Wildfire
21028,1705,WA4797012073420120908,BASALT,2012,9,8,21977.3924056831,15380990.515397,Wildfire
21029,8690,WA4798512034519980804,NORTH 25,1998,8,4,48812.7565747586,78444238.5353629,Wildfire
21030,3060,WA4798811893420010710,DAM TOWER,2001,7,10,37602.4015123303,27621102.2997161,Wildfire
21031,37603,WA4799112039420040626,POT PEAK-SISI RIDGE COMPLEX,2004,6,26,205115.123099054,339599637.850235,Wildfire
21032,1245,WA4799211896720110821,WASHINGTONFLATS,2011,8,21,19611.2386573279,11243891.2924709,Wildfire
21033,1695,WA4799411870619850704,KELLERFE,1985,7,4,18292.3646772914,15307954.118509,Wildfire
21034,62489,WA4800511820420150815,CARPENTER RD.,2015,8,15,214336.596639216,565237415.263698,Wildfire
21035,1955,WA4800911890620040729,ELMER CITY,2004,7,29,33422.8651450074,17667672.4087187,Wildfire
21036,6051,WA4662712072820100718,COWICHE MILL,2010,7,18,41291.0151052428,51900331.8254364,Wildfire
21037,9386,WA4664311855720160822,KAHLOTUS,2016,8,22,97973.357311318,80556898.3437934,Wildfire
21038,1491,WA4665011976320080714,243,2008,7,14,16100.4387133038,12800849.2414322,Wildfire
21039,1996,WA4665511966319840530,VERNITA BR,1984,5,30,26761.1865101309,17142022.6494916,Wildfire
21040,20363,WA4666711939320070713,OVERLOOK,2007,7,13,88602.5008292587,174916862.205593,Wildfire
21041,1468,WA4863511906420050806,BURNT BREAD,2005,8,6,16995.0133981781,13594831.7659664,Wildfire
21042,19134,WA4864912062420030805,NEEDLES,2003,8,5,126501.278115358,177251824.88117,Wildfire
21043,5753,WA4865811989020030907,ISABEL,2003,9,7,34506.6222110171,53316152.959249,Wildfire
21044,3987,WA4866912038619940804,METHOW COMPLEX (WHITEFACE),1994,8,4,34178.024457224,36961291.8903797,Wildfire
21045,6625,WA4868512125620150811,GOODELL,2015,8,11,89024.4762968418,61438660.7417298,Wildfire
21046,1820,WA4869311918120080628,CAYUSE,2008,6,28,21736.3681492345,16893590.4221078,Wildfire
21047,2128,WA4757512041420100801,WENATCHEE RIVER COMPLEX,2010,8,1,28131.3340275906,18908389.9121306,Wildfire
21048,7008,WA4757612078720010813,FOURTH OF JULY,2001,8,13,66719.5390257494,62283519.5166791,Wildfire
21049,5373,WA4757911843020050727,WALL LAKE,2005,7,27,39537.2880061288,47752379.6125309,Wildfire
21050,16197,WA4758712052220040808,FISCHER,2004,8,8,64969.5159598149,144001494.496957,Wildfire
21051,5619,WA4800911894620160911,ELMER CITY,2016,9,11,59315.5740649218,50700843.3582136,Wildfire
21052,12541,WA4800911901520080802,SMITH LAKE FIRE,2008,8,2,56932.7997945922,113318863.870709,Wildfire
21053,11261,WA4801011889620120814,BUFFALO LAKE ROAD,2012,8,14,79781.4877919614,101639763.287748,Wildfire
21054,41348,WA4801012018120020715,DEER POINT,2002,7,15,137146.968061345,373610178.450987,Wildfire
21055,2137,WA4801012024820130704,25 MILE,2013,7,4,24962.2037182556,19303467.9513074,Wildfire
21056,2420,WA4802112085920030905,MAPLE,2003,9,5,61724.0466755845,21868055.9189176,Wildfire
21057,13714,WA4802412060120140716,DUNCAN,2014,7,16,111513.930901739,123922128.76602,Wildfire
21058,5166,WA4667711971020050705,WEATHER STATION,2005,7,5,29367.4589360166,44394081.5688472,Wildfire
21059,1226,WA4667911922320100704,PUMPHOUSE,2010,7,4,22379.1788541395,10534508.9518008,Wildfire
21060,72859,WA4667912005019960814,COLD CREEK,1996,8,14,202637.04050147,626117586.216114,Wildfire
21061,34351,WA4668612005920030724,UMTANUM RIDGE,2003,7,24,119352.53735753,295283316.189115,Wildfire
21062,2134,WA4668812104420120908,WILD ROSE,2012,9,8,19397.0592951207,18346950.3123949,Wildfire
21063,3476,WA4870412050919860802,EUREKA,1986,8,2,35499.991930333,32268695.1947921,Wildfire
21064,1265,WA4870911955619950904,UNNAMED,1995,9,4,17833.2516116554,11743796.8968279,Wildfire
21065,32839,WA4871611929919850828,BARKER MT,1985,8,28,123417.242369693,305009693.593635,Wildfire
21066,7793,WA4872611850019940731,COPPER BUTTE,1994,7,31,70948.7959496219,72411952.1192936,Wildfire
21067,2278,WA4759911727619911016,UNNAMED,1991,10,16,24693.599988426,20260701.2122551,Wildfire
21068,14086,WA4762612072919940724,HATCHERY COMPLEX (HATCHERY),1994,7,24,92379.030887596,125423645.665373,Wildfire
21069,1046,WA4763211729520080711,SPOKANE VALLEY,2008,7,11,14376.1948385224,9318409.12936546,Wildfire
21070,36246,WA4764012036519880904,DINKELMAN,1988,9,4,152034.263153158,322909827.457943,Wildfire
21071,1574,WA4765212058420130819,EAGLE,2013,8,19,18247.7812973464,14029142.6473401,Wildfire
21072,1106,WA4765712108420030808,SQUARE LAKE FIRE,2003,8,8,22835.089742319,9857638.78020018,Wildfire
21073,5910,WA4766311956720150711,JAMESON LAKE,2015,7,11,58867.6764723426,52673922.0408382,Wildfire
21074,21953,WA4766312029020140708,MILLS CANYON,2014,7,8,85135.4829940104,195476570.509098,Wildfire
21075,7940,WA4803111998320120916,GOAT,2012,9,16,46687.556113714,71754217.0233082,Wildfire
21076,1265,WA4803511872220040409,TOLMAN,2004,4,9,30221.102883801,11444551.0821219,Prescribed Fire
21077,3586,WA4669212108220070517,BOOMER,2007,5,17,26936.6452505318,30831971.2471011,Unknown
21078,14254,WA4671611964220150629,SADDLE LAKES,2015,6,29,61113.0991636505,122598333.963427,Wildfire
21079,2261,WA4671712081820020814,UNNAMED,2002,8,14,35089.2811886553,19459778.7114996,Wildfire
21080,11414,WA4672111940619930614,HIGHWAY 24,1993,6,14,80808.4635526247,98243144.3183092,Wildfire
21081,5698,WA4873111950620000722,UNNAMED,2000,7,22,43465.2504774822,52955578.8536901,Wildfire
21082,54119,WA4875611846220150811,STICKPIN,2015,8,11,204343.042594338,505174844.712334,Wildfire
21083,8846,WA4876712026320140805,UPPER FALLS,2014,8,5,63585.976440768,82292178.3270432,Wildfire
21084,13975,WA4877911820520150814,RENNER,2015,8,14,68072.8108227816,130029786.143784,Wildfire
21085,1958,WA4878011947319940725,UNNAMED,1994,7,25,24142.2531149163,18236857.787472,Wildfire
21086,2464,WA4878711937120020724,PICKENS,2002,7,24,27242.6778394569,22948646.3907051,Wildfire
21087,1638,WA4767111960319990814,JAMESON LAKE,1999,8,14,19683.5297527044,14606268.3220315,Wildfire
21088,1403,WA4767612024119900724,UNNAMED,1990,7,24,17046.8774268617,12514335.899706,Wildfire
21089,2359,WA4767911972820150716,OUTLAW DRAW,2015,7,16,35359.0889626745,21040550.9275541,Wildfire
21090,1401,WA4769312310920110831,BIGHUMP,2011,8,31,20080.2243323321,12503889.490003,Wildfire
21091,2818,WA4769812380320150615,PARADISE,2015,6,15,51587.1071839475,25166544.5600525,Wildfire
21092,2022,WA4770512016620080709,BROWNS ROAD,2008,7,9,22242.4325333573,18054207.5197182,Wildfire
21093,14512,WA4770812082320140715,CHIWAUKUM COMPLEX,2014,7,15,96874.7514088329,129536183.274123,Wildfire
21094,18941,WA4771111840320080818,SWANSON LAKE,2008,8,18,111286.777979936,169193651.712649,Wildfire
21095,1319,WA4803812108719900714,WHITE RIVER,1990,7,14,27170.2716429534,11931953.7427604,Wildfire
21096,16248,WA4804011878020070910,MANILA CREEK,2007,9,10,107189.084530292,146785030.504081,Wildfire
21097,61379,WA4805112011320150814,BLACK CANYON,2015,8,14,293438.504981583,554107325.106054,Wildfire
21098,1963,WA4805112058820120908,PYRAMID,2012,9,8,22443.4298146807,17758263.2136097,Wildfire
21099,9710,WA4805211883420000806,BUFFALO LAKE,2000,8,6,57356.1413538793,87873850.1968605,Wildfire
21100,12721,WA4806011985120120801,CRANE ROAD,2012,8,1,76152.4184262579,114969683.865632,Wildfire
21101,2803,WA4806411916919890803,UNNAMED,1989,8,3,27968.4896844183,25378650.5955226,Wildfire
21102,5717,WA4806811948120060930,HIGHLAND ROAD,2006,9,30,104233.54015853,51737521.8181933,Wildfire
